"","SRX008026","SRX008174","SRX008201","SRX008239","SRX008008","SRX008168","SRX008211","SRX008255","SRX008261"
"FBgn0016126",585.391373064265,651.337939158023,624.819677569423,671.869946822425,705.735066726907,784.288485763606,839.061039432084,700.952627735223,669.210861111494
"FBgn0016131",467.193327493372,494.896494187043,517.574509031388,448.613162409557,512.029797826688,509.128449791921,504.164659268302,533.39714574006,539.331121619461
"FBgn0016641",910.747045872565,860.427947340391,858.893914987222,877.630118036793,617.146308936363,601.397683411168,584.248576263989,583.151612009366,638.391939876096
"FBgn0016650",442.309528425815,440.743686312473,425.250407420383,434.615871850756,193.044158767454,173.00481303609,191.109347376071,174.140631942571,165.101363761059
"FBgn0016660",159.87840900905,166.971157613258,144.547835855613,170.067080289426,72.7221146041778,75.7925847586678,67.3432938372823,73.9000160764693,59.4364909539814
"FBgn0016672",793.793190255049,834.855788066288,835.579747913736,805.54407165897,478.31318105566,507.480784905863,460.4825227252,501.934762657999,508.512200384063
"FBgn0016675",158.634219055672,171.483891602805,161.334036148523,151.870602562986,382.452211804699,377.315258907281,400.419584978435,375.353547002265,343.410836623003
"FBgn0016684",1018.99157181643,1021.38212630092,970.801916939954,988.908577979257,614.501868405302,626.112656702038,626.110623784462,628.515978313734,512.914903417691
"FBgn0016685",2971.12560866624,3028.04450698638,2954.37125155214,3063.3070387935,4824.12063878805,4924.87034442735,4743.15199297183,4769.84361190597,5036.69227047072
"FBgn0016687",5312.69110092329,5394.22136217245,5315.63009275479,5474.34033754689,6624.65408537421,6850.99059622914,6734.32938372823,6719.77967966628,6659.08833836273
"FBgn0016691",9444.64593609104,9255.61741256193,9117.70445909888,9199.01935524371,11132.1029705677,11069.0127045376,10558.3364202723,10808.4261136792,11733.2035846193
"FBgn0016693",4760.89285660023,4679.70514716076,4688.94528181949,4839.56321070528,6736.05114274516,6504.98097015696,6304.78837438772,6850.01931195946,7211.62756908307
"FBgn0016694",1343.72514964805,1416.99847271792,1297.20025596876,1343.73989364485,1733.76132317688,1936.00624111814,1885.6122274439,1844.57366860177,1728.06094069909
"FBgn0016696",107.000335990493,94.7674137804976,102.582335123338,100.080627495424,61.1526872807859,93.9168985053057,69.1633828599115,87.0703159712856,85.8527091557509
"FBgn0016697",965.491403821189,1040.93730692229,1020.22795113574,1039.99868851888,2429.24918284592,2512.68895123844,2426.17866716479,2572.59857945412,2469.91640186545
"FBgn0016698",290.518354113721,285.806486004675,268.579204686558,285.544727399531,333.53006198007,317.999323009193,360.377626480592,321.20898076802,376.431109375215
"FBgn0016700",2052.9134230734,2128.50619840324,2129.98230383367,2095.39439665244,2821.28749157572,3008.6360819419,2906.68216913891,2807.46892757834,2841.94480820704
"FBgn0016701",363.303466386324,376.061165795625,362.768439663441,359.030502833234,383.774432070229,406.973226856325,367.657982571109,396.572363499469,391.840569992914
"FBgn0016715",426.135059031904,421.1885056911,422.452707371565,436.015600906636,716.643383917534,739.80153384004,738.956143187476,718.513027594978,711.036539930962
"FBgn0016726",10079.1828123137,9970.13362757362,10059.5968088677,10169.7314554965,9623.78020266378,9225.27569703871,9681.05351136498,9173.11387673956,9117.9979826441
"FBgn0016754",1015.2590019563,907.059531899048,955.880850012923,1004.30559759394,730.196141639222,779.345491105432,738.956143187476,697.294211097774,783.681139985829
"FBgn0016756",4145.01882967821,4037.39267598183,4200.28033995922,4134.79963106968,3819.56379205125,3675.94036079539,3785.78516706884,3757.1938866601,3812.74082712206
"FBgn0016762",170.454023612761,172.988136265988,203.299536880797,181.264912736467,193.705268900219,179.595472580321,171.08836812715,210.724798317061,189.316230446015
"FBgn0016792",251.32637058232,206.081518856003,226.613703954283,235.854345915789,253.205180849092,283.398360401975,232.971394896544,226.821831521836,195.920284996457
"FBgn0016794",416.80363438157,415.17152703837,398.20597361514,403.121968093455,266.427383504397,225.730089389945,296.674510688568,272.917881153693,275.168939601766
"FBgn0016797",1907.96529350489,1832.16999975629,1857.67283241536,1948.42284578503,1098.76504065585,1056.15319196318,1019.24985267238,1120.20717438688,1144.70278874335
"FBgn0016917",1755.5520242161,1659.1818634903,1778.40466436551,1730.76497759569,1904.98884756308,1937.6539060042,1927.47427496438,1851.15881854918,1833.72581350617
"FBgn0016919",14.9302794405338,22.5636699477375,14.921066927031,18.8963422543807,6.2805462612699,18.1243137466379,16.3808012036632,4.39009996493877,13.2081091008847
"FBgn0016920",240.128661001919,255.721592741025,230.343970686041,235.154481387849,141.477568411764,151.585169517336,132.866498651935,117.801015725857,145.289200109732
"FBgn0016926",1435.17311122132,1332.7607715797,1378.33355738449,1444.52038566821,1595.58930542894,1537.27133869211,1554.35602532538,1562.8755875182,1556.35552238759
"FBgn0016930",768.909391187493,720.533193664418,731.132279424519,747.455315839948,656.812916902279,728.267879637634,711.654807848037,721.439760904938,633.989236842468
"FBgn0016940",279.320644533321,278.285262688763,274.174604784195,300.241882486271,398.318854991065,380.610588679397,365.837893548479,381.938696949673,416.05543667787
"FBgn0016970",55.9885479020019,87.2461904645851,67.1448011716395,66.4871301543025,59.8304670152554,47.7822816956819,49.1424036109898,55.6079328892244,55.0337879203531
"FBgn0016977",4470.37450248651,4514.23823421069,4473.52237806048,4404.94733885453,2819.96527131019,2993.80709796738,2863.00003259581,2829.41942740304,2555.7691110212
"FBgn0016978",1290.84707662949,1286.12918702104,1256.16732191942,1364.73582948305,1097.11226532394,1090.75415457039,1010.14940755923,1151.66955746894,1287.79063733626
"FBgn0016983",1087.42201925222,1177.8235712719,1133.06851977142,1156.87606468486,1261.06757824972,1293.41693555553,1312.28418531569,1325.81018941151,1267.97847368494
"FBgn0016984",1565.1909613493,1596.00358763663,1628.26142841226,1625.08543387674,1673.60030109524,1593.29194481808,1692.6827910452,1715.79740296357,1730.2622922159
"FBgn0017397",836.717743646584,866.444925993121,823.456381035523,882.529169732373,815.479348765939,845.252086547752,771.717745594802,831.192260028407,926.768988578747
"FBgn0017414",32.3489387878233,52.6485632113876,47.5609008299113,39.8922780925815,40.658273165063,41.1916221514499,29.121424362068,46.0960496318571,37.4229757858401
"FBgn0017418",700.478943751713,743.096863612156,732.064846107458,713.861818498827,718.62671431583,683.780927714068,769.897656572173,700.952627735223,680.217618695565
"FBgn0017429",856.624782900629,866.444925993121,901.791982402436,850.335401447132,948.693040518138,991.894261406913,984.668161242424,1003.13784198851,933.373043129189
"FBgn0017430",110.732905850626,118.835328391418,130.559335611521,116.877376165984,153.708105867921,168.061818377916,132.866498651935,142.67824886051,138.68514555929
"FBgn0017448",1244.81204835451,1180.83206059826,1231.920588163,1275.15316990673,550.704740593455,606.340678069342,622.470445739204,535.59219572253,548.136527686717
"FBgn0017453",1744.97640961239,1809.60632980855,1811.04449826839,1888.23449638219,1462.37561367674,1504.31804097095,1556.17611434801,1504.34092131902,1642.20823154334
"FBgn0017456",0.62209497668891,0,2.79770004881831,3.49932263970013,3.63610573020889,3.29532977211599,1.82008902262925,3.65841663744897,4.40270303362825
"FBgn0017457",746.513972026692,771.677512212623,720.874045912185,766.351658094329,657.804582101426,668.951943739546,615.190089648687,670.221927980652,680.217618695565
"FBgn0017482",151.169079335405,157.945689634163,139.885002440916,144.871957283585,224.777445140186,204.310445871191,218.41068271551,212.18816497204,202.5243395469
"FBgn0017545",26187.7101386964,26592.0371557403,26490.4891955777,25304.3018721996,36599.3875049508,37570.0547318944,40020.117429572,35723.7067813617,32683.4659701393
"FBgn0017549",740.293022259803,818.309096771281,787.086280400885,794.34623921193,539.796423402829,614.579002499632,598.809288445023,607.29716181653,543.733824653089
"FBgn0017550",1670.32501240972,1627.59272556347,1714.05756324269,1732.16470665157,1405.85069732531,1362.61886076996,1244.94089147841,1442.14783848239,1499.12038295042
"FBgn0017551",116.331760640826,88.7504351277676,101.649768440399,104.279814663064,79.0026608654477,72.4972549865518,83.7240950409455,71.7049660939999,92.4567637061933
"FBgn0017557",3.73256986013346,10.5297126422775,2.79770004881831,4.19918716764016,0.661110132765253,0,5.46026706788775,0.731683327489795,2.20135151681413
"FBgn0017558",1079.95687953195,1078.54342350185,1055.66548508744,1171.5732197716,1280.23977209991,1339.55155236515,1321.38463042884,1213.13095697808,1298.79739492033
"FBgn0017561",465.327042563305,418.180016364735,476.541574982052,443.014246186037,333.199506913687,339.418966527947,305.774955801714,349.744630540122,389.6392184761
"FBgn0017566",12272.0676051421,12285.1661642115,12250.1959470924,12579.365025194,12489.0315180684,12192.7201568292,11415.5983499307,12955.9166798618,14632.3835322635
"FBgn0017567",2834.26471379468,2850.54363673084,2818.21651584298,2861.74605474677,3564.37528080386,3532.59351570834,3616.51688796432,3538.42057174065,3718.08271189906
"FBgn0017572",898.927241315475,879.983127961763,827.186647767281,939.218196495515,1287.51198356033,1339.55155236515,1306.8239182478,1303.12800625932,1470.50281323184
"FBgn0017577",567.972713716975,530.998366103423,545.551509519571,516.500021619739,498.807595171383,509.128449791921,520.545460471965,487.301096108203,528.32436403539
"FBgn0017578",271.855504813054,296.336198646953,305.881872004135,300.241882486271,262.130167641423,265.274046655337,300.314688733826,263.405997896326,244.350018366368
"FBgn0017579",34489.5676026099,34056.0991744518,34534.8094026132,35001.6247713366,30082.1638161509,30181.9253828104,28988.5578634161,30631.1908220328,32813.3457096314
"FBgn0017581",5764.95414897613,5816.91411252673,5834.13716846912,5751.48669061114,4878.66222474118,4740.33187718885,4950.64214155156,4747.89311208128,4926.62469463001
"FBgn0017590",743.403497143248,752.122331591251,745.12077966861,760.752741870809,256.180176446535,266.921711541395,243.89192903232,250.23569800151,246.551369883182
"FBgn0019624",15963.5791968141,15656.1784544035,15658.7271732361,15823.2371121961,17261.5855665007,16615.0527110088,16653.8145570576,17215.0453291799,18416.506789667
"FBgn0019637",694.880088961513,660.363407137118,685.436511960486,696.365205300326,644.582379446121,659.065954423198,626.110623784462,640.22291155357,719.841945998219
"FBgn0019643",1425.84168657098,1398.94753675973,1381.13125743331,1438.92146944469,1183.3871376498,1211.03369125263,1086.59314650966,1209.47254034063,1254.77036458405
"FBgn0019644",16269.0278303684,16239.8253837183,15811.6681092382,16586.7893121786,15456.0937939188,15369.418057149,14091.1292131957,15895.0886063883,17657.0405163661
"FBgn0019650",199.69248751714,195.551806213725,193.041303368464,182.664641792347,76.0276652680041,84.0309091889578,80.083916995687,79.7534826963876,77.0473030884944
"FBgn0019662",458.483997819727,467.820090249758,416.857307273928,458.411265800717,389.393868198734,393.791907767861,387.67896182003,399.499096809428,409.451382127427
"FBgn0019686",139.971369755005,148.920221655068,154.806069367947,156.769654258566,118.999823897745,133.460855770698,109.205341357755,134.629732258122,123.275684941591
"FBgn0019809",11.8198045570893,22.5636699477375,16.7862002929099,17.4966131985007,13.5527577216877,21.4196435187539,14.560712181034,12.4386165673265,6.60405455044237
"FBgn0019830",1754.30783426273,1805.093595819,1737.37173031617,1823.14709528377,3099.2843024035,2903.18552923419,2812.03753996219,3174.77395797822,3508.95431780172
"FBgn0019886",2903.31725620714,2904.69644460541,2962.76435169859,2794.55906006453,3207.70636417701,3287.0914476857,3270.69997366476,3160.87197475591,2971.82454769907
"FBgn0019890",1374.82989848249,1347.80321821152,1407.24312455561,1382.93230720949,1059.09843268993,1047.91486753288,1115.71457087173,1003.13784198851,1032.43386138582
"FBgn0019925",2312.32702835268,2244.33303746829,2309.96767364099,2281.55836108449,5606.87503598211,5847.56268061983,5827.92505045886,5522.01407256548,5719.1112406831
"FBgn0019928",3.11047488344455,1.5042446631825,0.932566682939437,4.19918716764016,2.31388546467838,0,3.6401780452585,2.92673330995918,0
"FBgn0019929",14.9302794405338,6.01697865273001,8.39310014645493,13.2974260308605,0,1.647664886058,0,0,2.20135151681413
"FBgn0019932",189.116872913429,218.115476161463,234.074237417799,203.660577630548,193.705268900219,237.263743592351,234.791483919173,202.676281714673,176.10812134513
"FBgn0019936",21833.6673968507,21597.9448739744,21911.586782345,22210.9006587047,21368.7322663049,21711.2802035862,20890.9818017385,22311.9513884738,22537.436829143
"FBgn0019938",3927.90768281378,4059.95634592957,4123.80987195819,4000.42564170519,2089.76912967096,1962.36887929507,2193.20727226825,2018.71430054434,1981.21636513271
"FBgn0019940",67.8083524590912,52.6485632113876,60.6168343910634,55.9891622352021,13.5527577216877,19.7719786326959,10.9205341357755,14.6336665497959,13.2081091008847
"FBgn0019947",505.763216048084,472.332824239305,458.822808006203,441.614517130157,865.393163789716,850.195081205926,828.140505296309,842.899193268243,889.346012792907
"FBgn0019948",995.351962702256,1024.39061562728,1026.75591791632,1030.20058512772,1013.81238859552,935.873655280941,1042.91100996656,1077.03785806498,1036.83656441945
"FBgn0019949",237.018186118475,249.704614088295,226.613703954283,244.952584779009,257.832951778449,285.046025288033,238.431661964432,249.50401467402,272.967588084952
"FBgn0019952",674.350954730779,619.748801231191,610.831177325331,711.762224915007,947.70137531899,944.111979711231,961.007003948244,986.309125456243,942.178449196446
"FBgn0019957",6295.60116409177,6041.04656734093,6149.34470730265,6189.60188510159,6821.00379480549,6827.92328782433,6692.46733620775,6648.80639689976,7244.64784183529
"FBgn0019960",4244.55402594844,4085.52850520367,4042.67657054246,4150.19665068436,5083.60636589841,5056.68353531199,5081.68855118087,5074.95555946922,5415.32473136275
"FBgn0019968",2441.10068852728,2400.77448243927,2505.80667705827,2458.62408665331,1790.94734966107,1725.10513570272,1836.46982383291,1784.57563574761,1910.77311659466
"FBgn0019972",209.023912167474,204.57727419282,186.513336587887,193.862474239387,225.438555272951,232.320748934177,234.791483919173,232.675298141755,202.5243395469
"FBgn0019982",1992.57021033458,1999.14115736954,1939.73870051403,2068.79954459072,1429.32010703848,1387.33383406083,1305.00382922517,1352.15078920114,1466.10011019821
"FBgn0019985",90.8258665965809,117.331083728235,90.4589682451254,91.6822531601434,48.2610396918634,70.8495901004938,61.8830267693945,59.2663495266734,52.832436403539
"FBgn0019990",587.257657994331,573.117216672533,629.48251098412,591.385526109322,591.032458692136,568.444385690008,589.708843331877,575.103095406979,565.74733982123
"FBgn0020018",444.797908332571,451.27339895475,469.081041518537,454.212078633077,617.807419069129,612.931337613574,598.809288445023,629.979344968713,686.821673246007
"FBgn0020224",368.902321176524,368.539942479713,343.184539321713,370.928199808214,341.13282850687,347.657290958237,356.737448435333,335.842647317816,303.786509320349
"FBgn0020235",17369.5138441311,17062.6472144791,17003.4883300348,17615.5901682505,18231.4341312674,17839.2677213499,17205.3015309143,18774.9941833881,19880.4055483484
"FBgn0020236",6082.22258708748,5735.68490071488,5981.48270437355,6025.83358556363,11425.3053144491,11324.4007618766,11548.4648485826,11462.5510084551,11777.2306149556
"FBgn0020238",9408.56442744308,9254.11316789875,9390.01393051719,9204.61827146723,11201.8500895744,11139.8622946381,11479.3014657227,11108.4162779501,10905.4954142972
"FBgn0020240",2489.00200173233,2549.69470409434,2512.33464383884,2389.33749838725,1703.01970200329,1763.00142808205,1816.44884458399,1661.65283672932,1582.77174058936
"FBgn0020245",503.274836141328,496.400738850225,497.990608689659,522.7988023712,432.696581894858,479.470481842877,495.064214155156,444.131779786305,429.263545778754
"FBgn0020248",20.529134230734,30.08489326365,23.3141670734859,21.6958003661408,12.2305374561572,23.0673084048119,9.10044511314625,13.9019832223061,11.0067575840706
"FBgn0020249",1824.60456662857,1803.58935115582,1827.8306985613,1848.34221828961,1550.30326133452,1646.01722117194,1505.21362171439,1540.19340436602,1554.15417087077
"FBgn0020251",608.408887201754,562.587504030256,614.561444057089,612.381461947523,524.590890349228,469.584492526529,564.227597015068,509.251595932897,537.129770102646
"FBgn0020255",8725.50414303866,8905.12840604041,8978.7520233409,9037.35064928956,9382.80555927085,9670.14521627437,9710.17493572705,9420.42284143111,9243.47501910251
"FBgn0020257",754.601206723648,711.507725685323,733.929979473337,776.149761485489,323.613409988591,293.284349718323,282.113798507534,308.038680873204,323.598672971676
"FBgn0020258",195.337822680318,218.115476161463,190.243603319645,180.565048208527,119.660934030511,112.041212251944,143.787032787711,106.09408248602,132.081091008847
"FBgn0020261",1586.34219055672,1540.34653509888,1482.78102587371,1451.51903094761,1096.78171025755,1113.8214629752,1041.09092094393,1142.15767421157,1274.58252823538
"FBgn0020269",1023.96833162995,983.776009721356,1055.66548508744,1053.29611454974,464.760423333973,491.004136045283,394.959317910547,469.740696248448,556.941933753974
"FBgn0020270",533.757489999085,552.057791387978,501.720875421417,540.99528009764,504.096476233505,462.993832982297,502.344570245673,507.788229277918,504.109497350435
"FBgn0020272",238.262376071853,225.636699477375,244.332470930133,259.64973986575,203.621920891698,169.709483263974,203.849970534476,198.286181749734,195.920284996457
"FBgn0020278",721.630172959136,743.096863612156,773.097780156793,762.152470926689,732.179472037517,718.381890321286,708.014629802778,739.000160764693,766.070327851315
"FBgn0020279",7640.5705036932,7515.20633725978,7486.6453306378,7664.91630999917,6270.62960927842,6050.22546160496,5780.6027358705,6386.13208233093,6885.82754459458
"FBgn0020294",1051.34051060426,998.818456353181,947.487749866468,1018.30288815274,792.340494119155,701.905241460706,755.336944391139,777.047693794162,766.070327851315
"FBgn0020299",622.09497668891,663.371896463483,642.538444545272,706.863173219427,757.63221214898,736.506204067924,742.596321232734,722.171444232427,627.385182292026
"FBgn0020300",79.0060620394916,82.7334564750376,98.8520683915803,100.080627495424,385.427207402142,416.859216172673,431.361098363132,381.938696949673,378.632460892029
"FBgn0020303",720.385983005758,716.020459674871,777.760613571491,781.048813181069,346.421709568992,322.942317667367,307.595044824343,338.769380627775,286.175697185836
"FBgn0020304",569.838998647042,567.100238019803,524.102475811964,555.692435184381,609.874097475946,659.065954423198,582.42848724136,650.466478138428,622.982479258397
"FBgn0020305",1018.99157181643,1068.01371085958,1015.56511772105,985.409255339557,583.429692165335,532.195758196732,562.407507992438,526.811995792652,556.941933753974
"FBgn0020306",519.44930553524,476.845558228853,495.192908640841,545.194467265281,374.518890211516,377.315258907281,340.35664723167,379.743646967203,391.840569992914
"FBgn0020307",805.612994812139,776.190246202171,819.726114303765,818.141633161891,457.818766939937,499.242460475573,469.582967838347,509.983279260387,534.928418585832
"FBgn0020309",3498.66214889843,3577.09380904799,3526.96719487695,3468.52860047077,1874.24722638949,2127.13536790087,1883.79213842127,1931.64398457306,1886.55824990971
"FBgn0020312",1021.47995172319,1022.8863709641,1055.66548508744,1024.6016689042,740.443348697083,762.868842244852,669.792760327564,744.121944057121,719.841945998219
"FBgn0020367",40266.9636511198,39799.3052984826,40647.7840092812,40211.4163173222,31200.4316057233,30597.136934097,31323.7320794494,31289.7058167736,31461.7158783075
"FBgn0020368",2565.51968386507,2621.8984479271,2548.70474447348,2552.40593339728,1220.07875001827,1286.82627601129,1326.84489749672,1213.86264030557,1171.11900694511
"FBgn0020369",1326.92858527745,1407.97300473882,1314.91902294461,1350.73853892425,2577.66840765172,2572.00488713653,2446.19964641371,2501.62529668761,2613.00425045837
"FBgn0020370",2319.17007309626,2266.89670741603,2351.00060769032,2302.55429692269,3096.63986187244,3186.58388963616,3021.34777756456,3172.57890799575,3059.87860837163
"FBgn0020372",894.572576478653,864.940681329938,852.365948206646,863.632827477992,475.999295590982,459.698503210181,429.541009340503,474.862479540877,466.686521564594
"FBgn0020376",11.1977095804004,7.52122331591251,11.1908001952732,8.39837433528032,8.92498679233091,11.533654202406,10.9205341357755,9.51188325736733,8.8054060672565
"FBgn0020377",1.24418995337782,0,0.932566682939437,4.19918716764016,1.32222026553051,1.647664886058,5.46026706788775,3.65841663744897,0
"FBgn0020378",214.000671980985,197.056050876908,181.85050317319,216.958003661408,88.9193128569265,75.7925847586678,54.6026706788775,81.2168493513672,88.054060672565
"FBgn0020379",340.908047225523,339.959293879245,334.791439175258,363.929554528814,136.519242416025,156.52816417551,129.226320606677,162.433698702734,156.295957693803
"FBgn0020381",513.85045074504,515.955919471598,536.225842690176,500.403137477119,484.59372731693,441.574189463543,529.645905585112,463.15554630104,495.304091283178
"FBgn0020385",5857.02420552609,5782.31648527354,5774.452900761,5819.37354982132,5189.71454220723,5290.65194913222,5005.24481223044,5224.95064160462,5404.31797377868
"FBgn0020386",1086.17782929884,1052.97126422775,1051.00265167275,1132.38080620696,871.673710050986,790.879145307838,880.923086952557,883.141776280182,988.406831049542
"FBgn0020388",441.065338472437,434.726707659743,460.687941372082,467.509504663938,447.241004815693,436.631194805369,451.382077612054,426.57137992655,517.317606451319
"FBgn0020389",1209.35263468324,1222.95091116737,1219.79722128478,1245.05899520531,2532.05180849092,2420.4197176192,2398.87733182535,2457.72429703822,2870.56237792562
"FBgn0020391",394.408215220769,427.20548434383,376.756939907533,403.121968093455,177.50807064747,179.595472580321,176.548635195037,204.871331697143,143.087848592918
"FBgn0020392",1452.59177056861,1420.00696204428,1338.23319001809,1332.54206119781,2048.11919130675,2006.85583121864,2109.4831772273,1968.22815094755,1957.00149844776
"FBgn0020399",0.62209497668891,4.5127339895475,0.932566682939437,2.79945811176011,1.32222026553051,1.647664886058,0,0.731683327489795,0
"FBgn0020407",141.837654685072,129.365041033695,143.615269172673,140.672770115945,151.724775469625,136.756185542814,138.326765719823,141.94656553302,125.477036458405
"FBgn0020412",812.456039555717,840.872766719018,801.074780644976,832.138923720691,1055.79288202611,1186.31871796176,1030.17038680816,1091.67152461477,1003.81629166724
"FBgn0020414",1338.12629485785,1329.75228225333,1327.97495650576,1343.04002911691,1930.44158767454,1840.44167772678,1956.59569932644,1873.84100170136,1776.490674069
"FBgn0020415",2454.16468303775,2478.99520492476,2501.14384364357,2429.92964100777,2089.1080195382,2109.01105415423,2187.74700520036,2055.29846691883,1923.98122569555
"FBgn0020416",718.519698075691,768.669022886258,762.83954664446,708.962766803247,628.05462612699,627.760321588096,627.930712807091,559.006062202203,521.720309484948
"FBgn0020429",107.000335990493,97.7759031068626,120.301102099187,111.978324470404,85.2832071267176,70.8495901004938,96.4647181993503,109.020815795979,90.2554121893791
"FBgn0020439",1286.49241179267,1380.89660080154,1455.73659206846,1496.31036073578,1350.31744617303,1398.86748826324,1672.66181179628,1413.61218871028,1272.38117671856
"FBgn0020440",593.47860776122,624.261535220738,616.426577422968,620.779836282803,574.835260439387,668.951943739546,606.08964453554,606.56547848904,519.518957968133
"FBgn0020443",5603.8315500137,5780.81224061035,5602.86063110014,5599.61608804815,6327.48508069623,6228.17326929922,6168.28169769053,6263.94096664013,6383.91939876096
"FBgn0020445",416.80363438157,416.675771701553,413.127040542171,454.212078633077,470.049304396095,469.584492526529,476.863323928864,466.813962938489,460.082467014152
"FBgn0020493",667.507909987201,694.961034390316,641.605877862333,674.669404934185,481.949286785869,438.278859691427,493.244125132527,502.666445985489,446.874357913267
"FBgn0020496",2360.22834155773,2448.91031166111,2396.69637515435,2519.51230058409,2213.06616943168,2199.63262288742,2049.42023948054,2372.11734772191,2450.10423821412
"FBgn0020497",1749.33107444922,1914.90345623132,1849.2797322689,1731.46484212363,2192.57175531596,2275.42520764609,2300.59252460337,2080.90738338098,2005.43123181767
"FBgn0020503",777.618720861138,780.702980191718,748.851046400368,793.64637468399,900.101445759891,937.521320166999,877.282908907299,866.313059747917,873.936552175208
"FBgn0020506",617.740311852088,621.253045894373,638.808177813514,646.674823816584,153.708105867921,146.642174859162,123.766053538789,160.970332047755,147.490551626546
"FBgn0020508",6303.68839878873,5986.89375946636,6152.14240735147,6073.42437346355,18768.2555590728,18216.5829802572,18093.5049739574,18439.8832193978,19321.2622630776
"FBgn0020510",904.526096105675,855.915213350843,855.163648255464,958.814403277836,681.935101947358,668.951943739546,764.437389504285,714.854610957529,737.452758132732
"FBgn0020513",2157.42537915714,2101.42979446595,2069.36546944261,2068.09968006278,1022.40682032146,970.474617888159,970.10744906139,977.528925526366,1034.63521290264
"FBgn0020521",418.047824334948,430.213973670195,380.48720663929,419.918716764016,427.077145766353,418.506881058731,449.561988589425,403.157513446877,424.860842745126
"FBgn0020545",2138.76252985647,2245.83728213147,2040.45590227149,2186.37678528464,2019.69145559785,1929.41558157391,1972.97650053011,2111.63808313555,2307.0163896212
"FBgn0020611",8892.84769176797,8849.47135350266,8782.91301992362,8932.37097009856,7864.23558430906,8269.63006312508,8157.6389994243,7752.18485475438,7839.0127513751
"FBgn0020616",384.454695593747,425.701239680648,387.947740102806,373.027793392034,392.038308729795,388.848913109687,407.699941068952,415.596130014203,358.820297240702
"FBgn0020617",469.681707400127,458.794622270663,449.497141176809,478.707337110978,150.072000137712,153.232834403394,147.427210832969,167.555481995163,171.705418311502
"FBgn0020618",66343.3187889888,64393.7055415165,64875.8664320478,66409.4451917012,58183.6416745371,56117.8183542493,54358.7787498452,59738.2852729043,62723.1087685849
"FBgn0020620",404.983829824481,365.531453153348,422.452707371565,409.420748844915,394.021639128091,375.667594021223,404.059763023694,376.816913657244,402.847327576985
"FBgn0020621",525.670255302129,524.981387450693,525.967609177843,536.79609293,640.285163583147,626.112656702038,598.809288445023,638.027861571101,682.418970212379
"FBgn0020622",833.60726876314,773.181756875806,784.288580352067,809.74325882661,684.910097544802,738.153868953982,738.956143187476,681.197177892999,662.606806561052
"FBgn0020623",1593.1852353003,1499.73192919295,1572.30742743589,1609.68841426206,878.284811378638,868.319394952563,860.902107703635,909.482376069815,975.198721948657
"FBgn0020626",2135.65205497303,2077.36187985503,2104.80300339431,2126.88830040974,2662.29050464567,2537.40392452931,2495.3420500247,2809.66397756081,2923.39481432916
"FBgn0020633",633.292686269311,654.346428484388,590.314710300664,626.378752506324,668.712899292053,637.646310904444,695.274006644374,699.489261080244,649.398697460167
"FBgn0020637",9627.54185923758,9409.05036820655,9717.34483622894,8788.89874187085,2311.90213428009,2328.15048399995,2398.87733182535,2113.10144979053,2038.45150456988
"FBgn0020638",865.956207550963,800.258160813091,847.703114791948,757.253419231109,737.798908166022,780.99315599149,897.30388815622,681.928861220489,678.01626717875
"FBgn0020639",287.407879230277,285.806486004675,313.342405467651,280.645675703951,2003.16370227872,2028.27547473739,2084.00193091049,2047.98163364394,1981.21636513271
"FBgn0020640",9.33142465033365,3.008489326365,9.32566682939437,2.79945811176011,45.6165991608024,49.4299465817399,49.1424036109898,43.9009996493877,41.8256788194684
"FBgn0020641",17.4186593472895,16.5466912950075,20.5164670246676,18.8963422543807,783.746062393207,804.060464396302,808.119526047387,815.826910151121,882.741958242464
"FBgn0020642",2596.00233772282,2558.72017207344,2627.04034584039,2603.4960439369,576.4880357713,543.729412399138,493.244125132527,582.419928681877,578.955448922115
"FBgn0020645",205.29134230734,227.140944140558,235.006804100738,197.361796879087,24.1305198459317,21.4196435187539,16.3808012036632,22.6821831521836,6.60405455044237
"FBgn0020647",1089.91039915897,1045.45004091184,1116.28231947851,1117.68365112022,713.998943386473,724.972549865518,700.734273712261,747.04867736708,803.493303637156
"FBgn0020653",10540.7772850169,10186.7448590719,10073.5853091118,10567.9543718944,11144.0029529575,10749.3657166424,10298.0636900363,11280.3618599102,12166.8698334317
"FBgn0020655",1274.67260723558,1290.64192101059,1310.25618952991,1297.54883480081,1995.23038068553,2015.09415564893,1874.69169330813,2023.83608383677,2113.29745614156
"FBgn0020660",325.977767784989,296.336198646953,305.881872004135,312.139579461252,502.113145835209,481.118146728935,611.549911603428,460.228812991081,449.075709430081
"FBgn0020756",464.082852609927,463.30735626021,440.171474347414,449.313026937497,446.249339616546,479.470481842877,487.783858064639,475.594162868367,462.283818530966
"FBgn0020762",1286.49241179267,1233.48062380965,1303.72822274933,1254.85709859647,788.043278256181,866.671730066505,777.17801266269,793.144726998937,799.090600603527
"FBgn0020764",1799.09867258433,1784.03417053445,1951.86206739224,1907.13083863657,1585.01154330469,1573.51996618539,1512.49397780491,1647.01917017953,1675.22850429555
"FBgn0020765",3.11047488344455,4.5127339895475,3.73026673175775,6.29878075146024,0.661110132765253,0,0,0.731683327489795,0
"FBgn0020766",882.752771921564,898.034063919953,861.69161503604,879.029847092673,1031.99291724656,1010.01857515355,1031.99047583078,1068.2576581351,1065.45413413804
