"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"SMAP2",1522.25837232447,0.318229255084976,0.0590619633977072,2.24629016686087e-08,2.40015635701094e-07
"SMARCA1",2212.50876528825,0.361983850176694,0.0656887736286872,7.71641970540901e-09,9.08527117039153e-08
"SMARCA2",945.876780732093,-0.0122156422451574,0.0709571053356824,0.856579271973038,0.902079541731715
"SMARCA4",8372.98368573939,-0.314634988044863,0.0531157810810357,1.03319655661927e-09,1.44450091833076e-08
"SMARCA5",6398.58399001622,-0.137946312259954,0.0548544962680029,0.00960405686537083,0.0254030528036534
"SMARCAD1",2871.3500828258,-0.189796173296914,0.0579576450909056,0.000708507629809721,0.00264292783006224
"SMARCAL1",1029.02752529458,-0.260838485686792,0.0678134622432511,5.50264753924328e-05,0.00027388461108025
"SMARCB1",3763.64141552863,-0.48893964513219,0.0677591981981484,2.9799810414331e-14,9.68021325615634e-13
"SMARCC1",8012.95407531167,-0.432622563393211,0.0491356683415404,1.44503620288694e-19,1.01848537877788e-17
"SMARCC2",3423.58260407331,-0.0139770454587721,0.0543158776249321,0.791254546355013,0.855934602712352
"SMARCD1",3981.89387352743,-0.255695085413714,0.0514037995642137,3.19733664013374e-07,2.66994986280733e-06
"SMARCD2",2329.71868124689,-0.0993160726105295,0.0533672457227346,0.0557639287955888,0.110599298559987
"SMARCD3",1025.51044649991,-0.111134107154164,0.078240521302546,0.131453123134364,0.22170990526449
"SMARCE1",4714.95622093342,-0.176396641036123,0.0444862498205478,5.26608200134768e-05,0.000263475577827115
"SMC1A",21267.9775912582,-0.261967047119471,0.0407017150236581,5.85180656902903e-11,1.02993136234973e-09
"SMC2",3601.80983395697,0.012762561979578,0.0577385396241479,0.819486722790721,0.874791468157611
"SMC3",5532.99467579107,-0.223312488978434,0.0540220152683194,2.06596899830377e-05,0.000113898864940572
"SMC4",11910.6671055069,0.0201728687184348,0.0618328919801976,0.735031994190681,0.813844626949254
"SMC5",1772.92934839265,0.0698220105747096,0.0744946407768026,0.322543615226535,0.444673185101454
"SMC6",1970.24275380597,-0.015332323543703,0.0637551143872087,0.80253828297931,0.863575930945941
"SMCHD1",2392.05999391766,-0.0587031224773506,0.067482470123866,0.363331593985426,0.487477291441327
"SMCR7",432.634389956897,-0.321656266339305,0.087885174410872,7.20103853517435e-05,0.000348704560645931
"SMCR7L",3862.3971712145,-0.24645492225932,0.04691443010902,7.74054281254531e-08,7.34610502252988e-07
"SMCR8",2582.31531519027,-0.2784284004346,0.0552988679968508,2.0139643362217e-07,1.75900094277559e-06
"SMEK1",3844.63382454863,-0.083256154213475,0.0576808557150262,0.136105807063227,0.227930869267192
"SMEK2",2343.77467797619,-0.133337194418561,0.0713511867432408,0.0494580214219577,0.100268002709356
"SMG1",4125.30369339414,0.0307870280609269,0.0582384952056641,0.585000037559422,0.693773199837953
"SMG5",5302.47171776146,-0.323180994616326,0.0477357564287494,3.98709528924622e-12,8.71432704399262e-11
"SMG6",1348.02776067391,-0.487441888661563,0.0685441257135419,6.49524982330746e-14,1.96069771188839e-12
"SMG7",3646.18406450027,-0.377178110099385,0.0521435441724959,9.08448479182287e-14,2.68946259781037e-12
"SMG8",1650.23472992937,-0.273750060488257,0.0585270981193324,1.25467775857737e-06,9.18443247286391e-06
"SMG9",1376.38974327316,-0.395521130677851,0.0710584326577332,4.04071518953618e-09,5.05582971394327e-08
"SMNDC1",1968.34601069138,0.099503927853201,0.0644415519584586,0.107915026219388,0.189291280738453
"SMO",1237.93065506764,0.148276013412476,0.066938998244499,0.0206110932114882,0.0482537630953094
"SMOC1",1045.27615474801,-0.167370061276061,0.0697524047760338,0.0117971149582393,0.0302054109870598
"SMOC2",9.21662285238817,0.381440612374731,0.405860329101216,0.0071660839089214,0.019743030170446
"SMOX",217.499860158116,0.259851424573089,0.115438464235391,0.00985925300433054,0.0259796642791183
"SMPD1",294.663789455694,0.0463523497475689,0.100422210076775,0.609916218411776,0.714661991603519
"SMPD2",289.386326881448,-0.291470605234646,0.10266463459334,0.00154432448107189,0.00523577794608772
"SMPD3",24.2964069565495,0.147057858405139,0.22403246509282,0.244567566424208,0.35911512405466
"SMPD4",2577.90119496067,-0.0737556383348477,0.0544170183661241,0.163166767974403,0.263429377947536
"SMPDL3A",240.45293613126,0.344644837769619,0.112586665315629,0.000479127236125265,0.00187322900332435
"SMPDL3B",361.41401462063,-0.00683692685797891,0.100482017117078,0.940048071542143,0.960361610322142
"SMS",1340.52782248125,-0.130915824069829,0.0686651162362022,0.0458449967481345,0.0943109352035195
"SMTN",478.270460880802,-0.103197011202451,0.0902443541117634,0.21518235871226,0.325794984846048
"SMTNL2",96.7420679946745,0.662303668572797,0.193332799843957,4.62129141366111e-06,3.01256438569804e-05
"SMU1",1459.46486788524,-0.293199362628148,0.0664441380831266,3.80692151080798e-06,2.53437387407125e-05
"SMUG1",704.352476260021,-0.155287923209848,0.0813045611180659,0.0413877039677219,0.0866614978828084
"SMURF1",1137.60432312478,-0.0083087233399305,0.0639244856947227,0.892469316022695,0.928987943952897
"SMURF2",1714.14982183614,-0.0183428539303639,0.0561673610394981,0.736436632914295,0.815095056818965
"SMYD2",792.909627915952,-0.0952174277880408,0.072124040372344,0.164875692039282,0.265518814399285
"SMYD3",173.880673920784,0.303949865879597,0.122847758861772,0.0038611386488554,0.0116030501348843
"SMYD4",937.281135671455,-0.103186569533993,0.06572850503725,0.101576513173072,0.180367863735612
"SMYD5",938.129820923872,-0.47752869358786,0.072432340804125,2.72640161954723e-12,6.16046483593282e-11
"SNAI1",101.179651192442,-0.266507321662796,0.169900501411271,0.0354831147237931,0.0762621426396812
"SNAI2",131.75423508614,0.768320852803263,0.174095362317124,3.42322879629601e-08,3.50185821938004e-07
"SNAI3",20.015177075625,-0.0641785817718165,0.214315479490984,0.600629624111277,0.70723229170586
"SNAP23",1536.57724566114,-0.305925713881463,0.0572669701134251,3.18964174449471e-08,3.28918425531284e-07
"SNAP25",72.530503741338,1.85243621671599,0.235376319123803,9.24403543653228e-19,5.89355205320823e-17
"SNAP29",1513.84502058345,-0.445479888341216,0.0602027658025348,1.27854421885147e-14,4.42451169429116e-13
"SNAP47",1383.28147548251,-0.00259764500597556,0.0654450044457569,0.967008363582335,0.978728904976127
"SNAP91",357.278742226501,0.186102498534521,0.0906824006773771,0.0257963013823283,0.0583397366410767
"SNAPC1",656.066953567708,0.375464719448661,0.0785068951648298,3.19521409411611e-07,2.66962830647602e-06
"SNAPC2",244.602417951145,-0.316464415228825,0.109590506831929,0.00107311435694629,0.00380003036156803
"SNAPC3",1002.48459847175,0.201766064300499,0.067944452658512,0.00186774518982537,0.00618222853116477
"SNAPC4",1155.34350328319,-0.3052051837092,0.0670219692829237,1.80074524808066e-06,1.2785790543789e-05
"SNAPC5",275.815264518703,-0.0392749132986809,0.100500995093756,0.665732802149884,0.759954272290711
"SNAPIN",1236.88859752723,-0.226189113747791,0.0635496823191109,0.000208841250414769,0.00089908820751553
"SNCA",412.08873224704,0.1525135311118,0.0871393931269207,0.0590602774388117,0.11602878952146
"SNCAIP",132.161381844269,0.235391469974735,0.131949105170061,0.0329680594040005,0.0716776591163907
"SNCB",56.0489864804187,-0.109652559505671,0.172663072404097,0.379306238602959,0.50370552287679
"SNCG",12.657298990905,0.429213942384273,0.376322126697439,0.0061965008305851,0.0174184477244676
"SND1",3914.6588096835,-1.03289374439722e-05,0.0515427864948217,0.999836006546503,0.999836006546503
"SNED1",50.7411338075564,0.648827576907526,0.296921600323961,0.000256208431778493,0.00107823679930883
"SNF8",2039.50507812045,-0.301511769470546,0.0538044718993091,7.56516480442226e-09,8.94832619091209e-08
"SNHG1",4663.3734896394,-0.0281150290587847,0.0483941115761255,0.552467301370139,0.665409021521868
"SNHG10",300.857314824958,0.209246355014977,0.0978382816927397,0.0184336920046321,0.044083062669443
"SNHG11",286.588706876789,-0.0463883969686706,0.0975715424255641,0.60137542802575,0.707947705456301
"SNHG12",614.618761221754,0.0645453119419697,0.0792870997188741,0.38673929497824,0.511513236407047
"SNHG15",1737.1299080594,0.721415841328349,0.0643993723705172,1.26809099566297e-31,3.41828388567747e-29
"SNHG3",2125.3644829315,-0.0108372227656845,0.0519781802702761,0.830595980472444,0.88368004708206
"SNHG4",574.764672075849,-0.114395720322152,0.075667505629497,0.109788329441876,0.192020225597543
"SNHG5",1222.02136103938,0.104700691156156,0.0601758750917681,0.0715281644778324,0.135816886703151
"SNHG6",776.243101819024,0.00908716070694687,0.0733270532171442,0.896138241758337,0.93154482677876
"SNHG7",877.996522942902,-0.0391810865663819,0.0750224383185326,0.58125285426932,0.690661983284209
"SNHG8",703.804882880002,0.190739355298448,0.0804513753243376,0.0114061141317156,0.0294101264698456
"SNHG9",87.2674650385792,0.0491177657541155,0.158217771720067,0.684222096055324,0.77496304023306
"SNIP1",835.558448488481,-0.12332625354193,0.0700557461301673,0.0647327027899042,0.124952007332522
"SNN",519.782858908068,-0.216539186563498,0.081260555460401,0.00438502709170155,0.012984378736557
"SNORA1",12.7012114759538,-0.0661607015409445,0.239578089176565,0.560786633468136,0.673355822207079
"SNORA10",51.7585616232294,0.00966289047336964,0.173243544406051,0.937845807780264,0.95938753905085
"SNORA13",10.5129083510841,-0.0928231423446114,0.251096996263393,0.404970128527512,0.530511213643552
"SNORA14B",34.3437455112117,-0.670320893980971,0.33295519765694,0.000328713695651638,0.00134255341140016
"SNORA16A",17.2393377164254,-0.142009235942118,0.240256267807016,0.245923527644548,0.36049969122528
"SNORA18",76.4964577615414,0.129869282147625,0.156114541814482,0.281547230646432,0.400219557672535
"SNORA20",11.8094267585989,-0.0354828258491275,0.235215310057673,0.754822228293564,0.829365241542521
"SNORA21",45.8504489403585,0.174077565346268,0.189400971908808,0.176342923247246,0.280023668426409
"SNORA22",5.51406995312316,0.10316277321539,0.279855814834959,0.288522563833157,0.408021094643024
"SNORA23",6.70313492565331,0.0370493231937162,0.260394859536553,0.705819369057362,0.790964525240053
"SNORA24",12.6328124211472,-0.0679810440912235,0.238521792796778,0.552350063926858,0.665322885876151
"SNORA25",36.264497418016,0.0880240041155101,0.196702351798252,0.48478256622041,0.604373969511147
"SNORA26",20.4059525095592,-0.503286695692143,0.353693848969124,0.00299777827540421,0.00930710511246426
"SNORA27",22.6346881657485,-0.104722216584094,0.216254274917779,0.400023634157794,0.525375086659929
"SNORA28",12.6092928688731,0.00576375544784589,0.236071620826589,0.95906488952719,0.972996502316625
"SNORA29",22.1126592447825,0.227296420389564,0.247091860487237,0.0856970334467916,0.156970865885695
"SNORA3",25.5413727124155,-0.346926459781448,0.274121326776268,0.0177113083347962,0.0425941857198535
"SNORA31",12.5234718783871,-0.0659571073772133,0.238477008356363,0.563678396004756,0.675842259431376
"SNORA32",39.5888393828689,0.147407916188848,0.196542519780449,0.250371824054834,0.36568090081773
"SNORA33",54.7868675652924,0.0456172881222048,0.169781072567465,0.711854811107606,0.795581115265375
"SNORA4",57.3226065523012,0.548675103005296,0.232933454033439,0.000380694600994815,0.00152765018132289
"SNORA40",129.901534530969,0.129812086618531,0.13743385305172,0.250683115545783,0.366009441819793
"SNORA41",23.2383717782924,0.0308166995605282,0.208362273620021,0.802025375990435,0.863106252550186
"SNORA44",24.5665706877425,-0.218642792386025,0.242374394883772,0.096748846009396,0.173176376856287
"SNORA45",35.8011185861735,-0.0775736740523559,0.198182859323169,0.536768541082387,0.651459838221939
"SNORA47",9.66547235112428,0.00993778564139254,0.243419410689623,0.926831508115288,0.95313339951753
"SNORA48",35.5844160467642,0.361118898259817,0.24314207730354,0.0130595796447106,0.032916739048717
"SNORA51",23.6159413956706,0.0281390451872519,0.210707057538333,0.81806836242091,0.873739773988411
"SNORA52",30.5585580141951,0.0553942971393035,0.204615191287924,0.655584559021012,0.751591261449372
"SNORA53",8.21448294527965,0.13329236514731,0.281041286694219,0.203716715997941,0.312448327141981
"SNORA55",22.4195068429814,-0.014244989789213,0.210840666497539,0.907121227156187,0.938959691138158
"SNORA56",17.8260905320744,0.146791842591745,0.231914360741118,0.239939790521778,0.354147442974747
"SNORA5A",8.5453695403314,-0.0896728127377636,0.261442032944993,0.395185743709561,0.520043589593817
"SNORA5C",10.8550727602133,0.0577481211837807,0.24383884497358,0.60230457641287,0.708697009691626
"SNORA6",65.1234987372727,-0.313849485874441,0.184607451672956,0.0175240940625483,0.0421967881634625
"SNORA60",10.7854958515562,0.0443469980542851,0.239571396441232,0.692027124202387,0.78094755898878
"SNORA61",74.5602866424117,-0.325607749253378,0.178031984593195,0.0125414042105872,0.0318299761638044
"SNORA62",51.3254557958048,-0.0654622929226504,0.174703750456453,0.598960704167567,0.705790046530035
"SNORA63",79.0791957119579,0.4312418737476,0.184895434313854,0.00139550305783211,0.00480221824940433
"SNORA64",99.9575445096028,0.327795062033208,0.164665209297723,0.00915048865500058,0.0243796182042802
"SNORA65",13.6574324220802,0.109954807085888,0.238069288698411,0.355821793108016,0.479621181779512
"SNORA66",23.2846202212004,-0.0890879013973941,0.212995674128291,0.47290311098089,0.594611808528754
"SNORA67",144.341517533524,-0.0115346743829722,0.130099409211978,0.915929668646516,0.945334096616467
"SNORA68",46.1143538212654,0.510070712287527,0.268485591638651,0.00150005161860891,0.00510595771376295
"SNORA69",22.625501735826,-0.188629741354648,0.23219050232275,0.144721711294609,0.239282157972846
"SNORA70",155.044966556265,-0.53578486111788,0.147099003332969,7.30214409501669e-06,4.5350624098598e-05
"SNORA71A",18.5144584649382,0.0397675380375655,0.220175781616743,0.74021858593091,0.818047333726132
"SNORA71B",21.4454025229779,0.0577103272240611,0.213622311713462,0.637538791241815,0.737356682531464
"SNORA71C",48.4112226051408,-0.264058084831134,0.198500676872157,0.0480337983980302,0.0979449987060767
"SNORA72",14.1151413248603,-0.0200815914944596,0.234195265259424,0.859587183832884,0.904627197232347
"SNORA75",8.92599477312536,0.0354926493863152,0.249568587009904,0.736684863575028,0.815095056818965
"SNORA76",20.8681271809242,-0.0890733281816275,0.218334800273312,0.46889226047589,0.591011111885677
"SNORA8",56.2536015575902,0.177430084397335,0.174775756507213,0.160348284446524,0.260301256262106
"SNORA80B",8.44541451983505,0.0512507971031669,0.251550297709002,0.627897407979578,0.728884491827615
"SNORA81",46.5717213373105,0.142742323228871,0.182285586799006,0.260744935773768,0.377743346988869
"SNORA9",56.4514126295407,-0.0423636678108677,0.167662655917466,0.730683809321643,0.810435048742297
"SNORD10",45.3229483563835,0.00729842542101146,0.184187173209183,0.953399195562387,0.969232409674214
"SNORD100",19.4283795646372,0.0232010702108899,0.221096244843549,0.845608497887459,0.894018755249488
"SNORD101",28.7237238711716,-0.124936409479205,0.209060394668674,0.324144033204565,0.446559048703321
"SNORD102",26.1298351071042,0.297952564992485,0.247596861670948,0.0335981459514691,0.0728426008952058
"SNORD104",44.4803753354782,-0.211682493982503,0.200880527903494,0.107367677212182,0.188541185649459
"SNORD11",10.5735082400502,0.101716803143266,0.25376983088024,0.36196145611486,0.486105914972889
"SNORD110",55.8765839399695,0.294802423944469,0.190327310909828,0.0267058527301663,0.0601312173503818
"SNORD117",14.2066353898014,0.381198474556849,0.334627859747556,0.0112450304644904,0.0290679497117926
"SNORD119",15.6023298819667,0.117212010388148,0.239964512918291,0.325955702441013,0.448451770057858
"SNORD12",27.7548546466393,-0.0173172365752217,0.201084779938428,0.888955246263188,0.926832576271964
"SNORD12B",12.1368449805909,-0.0443306924115521,0.237665098793253,0.694635415968561,0.782973908846667
"SNORD15A",14.2679817113513,0.212576115627561,0.267431395264142,0.0944774749585859,0.169785780408256
"SNORD15B",17.8477972932966,0.0327321343635612,0.225520909912214,0.781060783689516,0.848366954714366
"SNORD16",16.0422010759471,-0.0151032576668557,0.226487609549932,0.897215593774396,0.932160227083886
"SNORD17",52.1293448365548,-0.431526299179809,0.220820595203302,0.00305071027778006,0.00943901800605933
"SNORD18B",14.3974979672843,0.245073061054156,0.282653692919974,0.0600995226124916,0.117679261493683
"SNORD18C",32.2356266832906,0.152732473923952,0.213107714729308,0.233199243886635,0.34636117760446
"SNORD19",21.6314008149474,0.0348072795829991,0.212647048263832,0.775395264846397,0.844421875708051
"SNORD19B",47.6522179207944,0.100980169223612,0.186077333671992,0.423803127529625,0.548449006526799
"SNORD1A",16.515056644052,0.0673401222634348,0.230180670472349,0.567678093415324,0.679471364440793
"SNORD1B",7.75527182427726,-0.00374974415290058,0.253537985171291,0.970509606196617,0.980915675517104
"SNORD1C",19.8761589867501,-0.0965228134653003,0.224585102666339,0.428540651953149,0.552977240867001
"SNORD2",72.687781090663,-0.0226561903896549,0.158734624406269,0.851277647632545,0.898158418998424
"SNORD20",11.691430019574,0.0387901130228968,0.237018788418212,0.731180257993393,0.810693077216661
"SNORD21",23.7163472733906,0.0890588331959543,0.215737653812723,0.47106345853808,0.592929470012091
"SNORD22",84.9498399652135,0.269528801490013,0.164268338979646,0.0309131837980137,0.0680001530503192
"SNORD23",59.3956108261612,-0.359523569752271,0.205605079710458,0.00966415165519441,0.0255400223911356
"SNORD24",13.8856389193116,0.090776262626854,0.236625775809689,0.439635672742406,0.563762486370144
"SNORD25",52.1340267213064,0.333030530410763,0.20578801600078,0.0157192913110297,0.0384229893404345
"SNORD26",63.8120981120792,0.157846470526382,0.172267432070876,0.208289935948471,0.317812797005786
"SNORD27",63.2248192125147,0.181616057637145,0.176834341463739,0.152438817639538,0.249544260923877
"SNORD28",63.9346977592612,0.0898766322639906,0.169724833818675,0.468168017279365,0.590397372414433
"SNORD29",85.8771572295803,0.124673249311091,0.154139572294469,0.298387462738973,0.418657964111434
"SNORD30",51.1321070425531,0.133220164703596,0.1786473444075,0.291037342999944,0.410444128058205
"SNORD31",54.831043061148,0.176034971079128,0.181632286255278,0.168037549538235,0.26981888898056
"SNORD32A",46.0931784922964,-0.281911976541859,0.208695583752042,0.0381258736651848,0.080956889008508
"SNORD33",17.4081226664618,0.0657571733139883,0.225069849239972,0.582351360459103,0.691699803142712
"SNORD34",34.8009723493368,-0.108486762858825,0.199219918362493,0.391554486132389,0.516060617552252
"SNORD35A",39.5236992639898,-0.23928225836592,0.204172914727476,0.0723864945778237,0.13708802468193
"SNORD35B",75.4855901667404,-0.111266259168216,0.163234093560522,0.364067084018719,0.488260502359064
"SNORD36A",175.709744149591,0.793998051919892,0.144674503721852,1.098013944275e-10,1.82389018959842e-09
"SNORD36B",20.0704893402755,-0.0671948969744041,0.222743915220282,0.576825992230459,0.686729534373238
"SNORD36C",51.6583210640501,0.006795922802218,0.174704484875058,0.956333320752578,0.971268008172701
"SNORD37",5.88841757373046,0.17971731896734,0.3223496915538,0.0710134941353889,0.134989773276042
"SNORD38A",26.6899859517721,0.172913871994829,0.224950167971806,0.178761655028719,0.282754048745756
"SNORD38B",64.2238933159484,0.151870497176096,0.16894039875629,0.222759866095875,0.33441185564857
"SNORD42A",24.4014377877275,-0.0027781386515656,0.209399053856824,0.98188859864593,0.988256145564963
"SNORD42B",15.5446875569635,0.260286386260892,0.280514386458787,0.0511151262359791,0.103001169129943
"SNORD43",12.8919876165588,0.187220615512952,0.267238418304769,0.126424970941699,0.214832965994161
"SNORD44",74.961671187322,0.277334565464207,0.168928224043263,0.0284742639540693,0.0634712121941497
"SNORD45A",23.641621128295,0.100172187048874,0.217486422454479,0.418771780623619,0.543632004839634
"SNORD45B",28.010594308902,0.108272048793347,0.211296601838249,0.388211115370974,0.512841869802683
"SNORD45C",19.4468381936622,0.0534913098144948,0.220931976757549,0.656466024199478,0.752317595036815
"SNORD46",28.9271929289633,0.260502646041402,0.237601042119984,0.056108262207859,0.111184155149868
"SNORD47",100.840929105477,0.360946512608935,0.165116378156431,0.00427808958471601,0.0126995452992971
"SNORD48",25.208196657556,0.0301460525856106,0.208824237539104,0.806073195224789,0.865682158707548
"SNORD49A",16.7549502925,0.0702181582955185,0.229943196856988,0.552268265503438,0.665276511129779
"SNORD49B",8.05520478650941,-0.101428924116041,0.260420624812469,0.348661936926368,0.472707196759344
"SNORD4A",40.7162074054696,-0.0558333918375992,0.188970848276681,0.656150256889161,0.752088675651022
"SNORD4B",22.4721020543903,0.230069219176861,0.238048741372074,0.0842530802395779,0.154924434882852
"SNORD5",56.20482190902,0.819856689882356,0.286340955513553,1.41190690222426e-05,8.15868730826464e-05
"SNORD50B",28.1804121384166,0.0673576048460337,0.203430537351798,0.589192061037926,0.697086756764369
"SNORD51",11.7782650485371,0.0685829330991503,0.241586160817395,0.543990147232761,0.658142410411919
"SNORD52",69.8984699436694,0.0920059668157601,0.15890362231873,0.447790056990882,0.571675108997123
"SNORD54",14.2989087526727,-0.0505343043239013,0.23420509811913,0.660282967148966,0.755585595460182
"SNORD55",133.575952514132,0.360901696673885,0.148777800872411,0.00246215778042634,0.00783576103899144
"SNORD56",23.5341548422405,0.0986111135222179,0.211261319128999,0.429958971477126,0.554267941668432
"SNORD57",68.55400223282,0.565936005450361,0.221099064680428,0.000188047423533525,0.000819440913951393
"SNORD58A",43.8021177361066,0.338895571445444,0.218237347054842,0.0158585577402654,0.0387079808862873
"SNORD58C",50.4835598149849,0.0624581620828604,0.176187562828963,0.616317718635204,0.719747795609174
"SNORD59A",12.0793685897187,0.123120308237862,0.250506296470682,0.290205016822064,0.409685168100644
"SNORD59B",8.56854327233807,0.189540924117463,0.292344936694228,0.100487118095742,0.178763988600333
"SNORD6",9.84210314728985,0.0472102862869266,0.248351113751123,0.659916823992224,0.755279106192962
"SNORD60",12.6249936893809,0.145918324313992,0.254195492429154,0.219483744138269,0.330689128131448
"SNORD63",14.561786281828,0.0504861544305798,0.23040745456514,0.665082079507671,0.75938070533071
"SNORD65",27.1661013007853,0.0278491828675463,0.201079852150769,0.822497533989679,0.877372577738921
"SNORD68",108.608131061572,1.34774961924528,0.189013176460277,1.00619222186461e-14,3.53779027207088e-13
"SNORD69",15.2102324576839,0.190847288166103,0.262466306279404,0.124815275028061,0.212685671598775
"SNORD7",9.88517898467339,-0.0174695189873761,0.243207026315735,0.872127702852624,0.914276093585716
"SNORD72",7.00419083771028,0.0531850091760562,0.259911200351258,0.596477145038941,0.703697953505015
"SNORD73A",63.8979996791789,0.166135559430703,0.172213886670207,0.185867884225075,0.291384556791989
"SNORD74",15.997632980819,0.234886788276141,0.280963080380532,0.0679783249095,0.13000833485617
"SNORD75",4.92732193146215,0.0673939901280785,0.280148591748835,0.439806520865657,0.563887449357545
"SNORD76",72.8048871914862,0.208105684088803,0.166772861092425,0.0955161091392174,0.17132909373384
"SNORD77",27.2349208348275,0.0703133826201431,0.209864369253322,0.570106102747303,0.68110413410406
"SNORD78",26.2988041336406,0.0376923599791381,0.204291674846926,0.760806966463514,0.834211021174045
"SNORD79",47.7526485079752,0.250479431206011,0.200770114961045,0.060246589795581,0.117922146778229
"SNORD80",112.90534071109,0.302746521474443,0.146657753013995,0.0102392373350418,0.0268199593680392
"SNORD81",29.1248896946675,0.190576878346324,0.216971874754962,0.144593649619155,0.239121884231872
"SNORD83A",16.7674419947616,0.0342673335792804,0.225017485509534,0.77154257882802,0.841777442568524
"SNORD83B",41.6033772364842,0.303415820431295,0.22512687915494,0.029338700413678,0.0650395515591057
"SNORD84",65.4414404758468,0.132282203317019,0.168099755332465,0.286347803124971,0.405397057536894
"SNORD87",29.1557131788011,0.11188371180568,0.208320058702098,0.374797599370497,0.499545898189424
"SNORD88A",9.3959646426564,0.0379536413780347,0.244195492295429,0.727670886310167,0.808111202826655
"SNORD88B",33.3218427467673,-0.203350819112667,0.212052899264785,0.122215167777275,0.20913643533777
"SNORD88C",15.2991093559093,0.0133928676211915,0.228038350025969,0.908265570107582,0.939736272659005
"SNORD89",14.9319246618436,0.00610111616655086,0.225629076626105,0.958470489492949,0.972784755174549
"SNORD94",10.3278436106385,0.169717959753819,0.27636384859805,0.143597698099526,0.237781941081929
"SNORD95",19.6033578746634,0.10204930790499,0.223637089329706,0.405222451640979,0.530751254749266
"SNORD96A",61.7561472488324,0.162851339572636,0.169706958255975,0.192378926661145,0.298968565606199
"SNORD97",15.6678984633643,0.00378444761667102,0.233469939370111,0.97342547034406,0.983022172319191
"SNORD99",19.8591804864638,-0.196039467126155,0.237051604706176,0.130317401089646,0.220035919532134
"SNPH",229.472028287287,-0.145442272808271,0.110108958139768,0.135437800579472,0.227134010685832
"SNRK",1100.79800370529,0.1819860848027,0.0690298620966842,0.00569914864444456,0.0162221969103169
"SNRNP200",16433.399018237,-0.277973735372745,0.0429073829872133,3.99694455750125e-11,7.27642809549842e-10
"SNRNP25",985.037177040584,-0.357355221280197,0.0783692905529013,1.11457077386499e-06,8.25845860979844e-06
"SNRNP27",942.606023983922,-0.205083446214521,0.064784631305655,0.000959967270971632,0.0034478487887983
"SNRNP35",430.999122745362,0.071973151842213,0.0864026235753806,0.370067060109125,0.494829029551537
"SNRNP40",1596.24258929565,-0.206601403855801,0.0591315578457534,0.000295925177022138,0.00122261100966527
"SNRNP48",1541.43125855078,0.319615953489463,0.0615643385677604,6.47228415070085e-08,6.23489943420179e-07
"SNRNP70",9157.04005653985,-0.153477783897541,0.048169152789316,0.00111614413864417,0.00392732880893731
"SNRPA",3504.45233505689,-0.0245358332626559,0.0644636089825572,0.692009267890469,0.78094755898878
"SNRPA1",873.691548010584,-0.0226540387027736,0.0676039088442511,0.726200478371211,0.806976954521853
"SNRPB",7349.37711624303,-0.286582398621622,0.058449766440869,3.7446493426325e-07,3.09170000803592e-06
"SNRPB2",1422.30972765013,0.0630424525477841,0.0596374280192703,0.274002123682105,0.391902962512876
"SNRPC",2375.17402978102,-0.360495735609565,0.0544624062983025,8.08934616492581e-12,1.6594499843002e-10
"SNRPD1",2063.21059375525,-0.151381216229737,0.062690521923274,0.012074552498978,0.0308028389750617
"SNRPD2",4597.9498484554,-0.184023824031573,0.0711308238494884,0.00650528611711891,0.018147008204345
"SNRPD3",4509.93838547305,-0.321015457215883,0.0454517583076768,5.16591770705777e-13,1.3134523057201e-11
"SNRPE",783.13557743946,-0.0900758118301735,0.0755867724536872,0.207655807159099,0.316971138187916
"SNRPF",887.310342299907,-0.0895837045926414,0.075069957598791,0.207383901926853,0.316713413488331
"SNRPG",429.608591071511,-0.185514342327817,0.166785008838404,0.136214469900875,0.228044151706218
"SNTA1",487.025223973564,0.259097916770417,0.0880845344596989,0.00144366647171673,0.00493699873980136
"SNTB1",590.113763361874,0.179530942860552,0.0793891498529801,0.0160187549456831,0.0390431741339499
"SNTB2",1050.92684527253,0.0997689662556158,0.0639672783633686,0.104611803181945,0.184684159639549
"SNTG2",15.9129746031454,0.389279415399485,0.327307512791906,0.0104772538098863,0.0273594501680666
"SNUPN",901.352394958708,-0.257018672778481,0.0713893494342075,0.000148200667804182,0.000660412778657558
"SNW1",2148.82157854211,-0.0769669822979833,0.0549321828762978,0.149193812861291,0.245120074274352
"SNX1",2020.69342372481,0.0162698785566512,0.0526978412739576,0.751221302131131,0.826886976663431
"SNX10",1135.83591810434,-0.340587391967299,0.0710068554401086,4.14014353220784e-07,3.38728995593043e-06
"SNX11",828.286934866415,-0.279358075234733,0.0692409026980005,2.22668303633655e-05,0.000121322641323798
"SNX12",1516.19597027383,-0.605699339299254,0.0662472715608347,7.57401517500487e-22,7.3191662367264e-20
"SNX13",1384.22339696896,-0.00364973382008509,0.0703582672056164,0.956607416888622,0.971401292742956
"SNX14",1427.46457554947,-0.136012927956974,0.0661623029091704,0.0318776636536924,0.0697621851643618
"SNX16",259.50140309967,0.362192746379446,0.113966170884104,0.000274944726632756,0.00114641132285273
"SNX17",2060.2128963917,-0.49287253429917,0.0673037624809621,1.28541191304543e-14,4.43828180762764e-13
"SNX18",839.051200723833,-0.0213303226097526,0.0789998344922611,0.774197324038087,0.84347598977843
