"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0016672",636.277361069203,0.735356020349527,0.0505672787326413,14.5421315676782,6.55202197846339e-48,3.51497073120876e-47
"FBgn0016675",280.252687631741,-1.24451693070604,0.0764870946243234,-16.270940043136,1.58702512554117e-59,9.93840527264631e-59
"FBgn0016684",778.693358184421,0.715936452407948,0.0506118331051086,14.14563370825,1.987184370303e-45,1.02532565712494e-44
"FBgn0016685",4035.05858495135,-0.691370422259879,0.0283570285957833,-24.3809191758083,2.72582138029407e-131,3.39709233779287e-130
"FBgn0016687",6120.63610852867,-0.320755333860228,0.0233916885946042,-13.7123633705613,8.56227369792191e-43,4.23483410414882e-42
"FBgn0016691",10257.563217408,-0.256131711621282,0.0313732973828391,-8.1640035631506,3.24099336895333e-16,9.19362326095541e-16
"FBgn0016693",5841.84154051313,-0.502382913468123,0.0372209519433768,-13.4973150131244,1.62179670581272e-41,7.82339278631311e-41
"FBgn0016694",1614.40868589104,-0.434424386500096,0.0443405794980687,-9.7974449458654,1.1546946046438e-22,3.90092091488391e-22
"FBgn0016696",89.0651895736435,0.404081691831497,0.143222395382163,2.821358285157,0.0047820760869258,0.0071435096024533
"FBgn0016697",1830.80968144076,-1.29252476586979,0.0392189019427917,-32.9566790971146,3.39396787216296e-238,8.15487068605935e-237
"FBgn0016698",315.555097090842,-0.252562358972017,0.0699879215815364,-3.60865636905333,0.000307786975659894,0.000509801678247241
"FBgn0016700",2532.53508893385,-0.450846190587498,0.0326524558971442,-13.8074205507749,2.29917889607621e-43,1.14867787931279e-42
"FBgn0016701",378.664683296519,-0.0954681367131609,0.0606972281300795,-1.57285826147718,0.115751641544508,0.14561723424917
"FBgn0016715",592.3047223858,-0.759019351948814,0.0512169961692128,-14.819677230604,1.09308414991194e-49,6.00613727914308e-49
"FBgn0016726",9677.76288607808,0.104031345557662,0.0259569324464017,4.00784436961014,6.12754758511299e-05,0.000106862243830181
"FBgn0016754",845.775345386438,0.400963833865822,0.0517103872125279,7.75402884178519,8.90220953985283e-15,2.41415491132164e-14
"FBgn0016756",3929.85727893184,0.131500268445878,0.0259543567217816,5.06659709795539,4.04990213423434e-07,8.1019474518172e-07
"FBgn0016762",185.826305318531,-0.0784155475780944,0.0914299297641754,-0.857657309596006,0.391081719517165,0.443215527235352
"FBgn0016792",234.688110219367,-0.0518113827272316,0.0908232295255777,-0.570463999109836,0.568363032958111,0.61842129490338
"FBgn0016794",330.024656385212,0.611152482953785,0.067443041858093,9.06175738988332,1.28365451404628e-19,4.01930586521226e-19
"FBgn0016797",1442.81211332035,0.793118547608754,0.039835134694964,19.9100255009059,3.33145377274984e-88,2.89739395987392e-87
"FBgn0016917",1819.87835447273,-0.123761214540228,0.0346444466413264,-3.57232476019971,0.000353826244851975,0.000582908693036934
"FBgn0016919",14.4105809830086,0.811873641092929,0.3872430164878,2.09654817911612,0.0360335907154685,0.0487715660942986
"FBgn0016920",183.374239803718,0.811007316956283,0.0901603918114706,8.99516185169354,2.35884395801151e-19,7.34128686273559e-19
"FBgn0016926",1488.58173391177,-0.157586777085268,0.03765984887604,-4.18447714976169,2.85823194406501e-05,5.09753239151459e-05
"FBgn0016930",713.354975805748,0.11113219877266,0.0526543026022169,2.11060052608086,0.0348066624206309,0.0472010472931215
"FBgn0016940",341.642651704337,-0.455401458939128,0.0662482316478494,-6.87416777190175,6.23527911007281e-12,1.53127545230264e-11
"FBgn0016970",60.4737269804482,0.290557925852234,0.158255969666637,1.8359997822786,0.0663576888528679,0.0865611397838021
"FBgn0016977",3547.22704376776,0.663571378933908,0.0361939473484294,18.333766487139,4.44996415042466e-75,3.32896064841465e-74
"FBgn0016978",1203.92838192353,0.210968437976158,0.0548028683580825,3.84958751789574,0.000118316903662944,0.000202479554012592
"FBgn0016983",1223.97194857753,-0.185654363632859,0.040767813890284,-4.55394454391151,5.26492406945953e-06,9.8368210661846e-06
"FBgn0016984",1646.68623815699,-0.0687606659611746,0.0356763953851389,-1.92734342185862,0.0539368455649791,0.0712602243187823
"FBgn0017397",844.395405547028,0.0329116317782673,0.0494477785228581,0.665583627039044,0.505677274519504,0.557271982346292
"FBgn0017414",40.7712251131091,0.0580637713152584,0.191953914847386,0.30248808085744,0.762280018256786,0.796408815020748
"FBgn0017418",715.886446333668,0.0165565330754084,0.048413256079006,0.341983465197831,0.732363335739502,0.770190336667442
"FBgn0017429",926.329271225388,-0.164043167747029,0.0439331161196668,-3.73392971489211,0.000188515122639914,0.000317958061549564
"FBgn0017430",134.778307037458,-0.324267599454518,0.102670061503899,-3.15834620827809,0.0015866700273181,0.00248233201542483
"FBgn0017448",866.218050537083,1.12798310397552,0.0513134643404932,21.9822052257225,4.26246729126161e-107,4.35109284880269e-106
"FBgn0017453",1658.14229510329,0.252416915690751,0.0421569497887884,5.98755168377673,2.13023262413642e-09,4.7519606983342e-09
"FBgn0017456",2.63686242902652,-0.880142674897693,0.729388698875472,-1.20668537400517,0.227553333859231,0.271879726011119
"FBgn0017457",699.755927823523,0.186816408713134,0.0478366474812843,3.90529894023666,9.41089759127658e-05,0.000161906840993125
"FBgn0017482",184.0092007711,-0.541921701471781,0.087585993249287,-6.18731010938433,6.11994987004879e-10,1.39875758718709e-09
"FBgn0017545",31907.9189755702,-0.482363068649854,0.0492759527522693,-9.78901556860591,1.25511899613421e-22,4.23640015927322e-22
"FBgn0017549",671.583371051222,0.436699634492019,0.0576545488709399,7.57441768332234,3.6074204042272e-14,9.59693990249604e-14
"FBgn0017550",1522.09096431932,0.276610408949336,0.0455798442354712,6.0687001807275,1.2894961703656e-09,2.90796899346117e-09
"FBgn0017551",90.0441688405772,0.414907210844279,0.12437811052812,3.33585394634593,0.000850378269121464,0.00136312932156983
"FBgn0017557",3.36817575153626,1.89468933426837,0.787780149375576,2.40509910762561,0.0161680803731681,0.0228289591026021
"FBgn0017558",1204.31592385391,-0.225480608168813,0.0466525296416715,-4.83319146680113,1.34361447624265e-06,2.6012174419713e-06
"FBgn0017561",391.204462039522,0.408685662570287,0.0657973968139666,6.21127403757009,5.25567259015024e-10,1.20437629510798e-09
"FBgn0017566",12563.6049976215,-0.0443984194264308,0.0571492346181659,-0.776885635005827,0.437226247115594,0.489716883281757
"FBgn0017567",3259.41776547017,-0.335115001537109,0.0272650708267759,-12.2910005870224,1.01245024803843e-34,4.37084060258998e-34
"FBgn0017572",1139.2037208005,-0.584729080530827,0.0508561122167856,-11.4977149263453,1.35454066090757e-30,5.4262965861366e-30
"FBgn0017577",522.792175170952,0.102535067871534,0.0557043815615211,1.8407002285501,0.0656655004332109,0.0857272292405945
"FBgn0017578",278.865597471521,0.136508443306754,0.0734104687272321,1.85952284018199,0.0629530648720203,0.0824042830925187
"FBgn0017579",32308.8093938948,0.177245429276586,0.0338451121549347,5.23695795319571,1.63244863665365e-07,3.32320947555001e-07
"FBgn0017581",5267.96068564178,0.257447244860393,0.0242739387256187,10.605911457982,2.79723096945556e-26,1.02565135546704e-25
"FBgn0017590",473.908915019873,1.5644782279551,0.0576659477394647,27.1300184820238,4.35814908460202e-162,6.79859267791905e-161
"FBgn0019624",16584.8585433404,-0.126809321445913,0.0316022614680166,-4.01266604208854,6.00368210124703e-05,0.000104766515941287
"FBgn0019637",669.652114285002,0.0738492846068361,0.0495859980543282,1.48931729731293,0.13640383495118,0.169808550184559
"FBgn0019643",1287.7887589495,0.249091842422487,0.040366392320021,6.17077296498804,6.79569438674723e-10,1.55164022629556e-09
"FBgn0019644",15930.6756469468,0.0486009056525349,0.0522628483509729,0.929932202052095,0.352406188736817,0.404518075553061
"FBgn0019650",129.765946236579,1.29357282043564,0.10342092157144,12.5078446486485,6.7634572400119e-36,2.96499298643119e-35
"FBgn0019662",420.154208651957,0.189594756176895,0.0595351759038557,3.18458379098559,0.00144962336865789,0.00227419817733422
"FBgn0019686",135.559861473611,0.272035904976577,0.100262074685706,2.71324831277764,0.00666271596158871,0.00981577834767181
"FBgn0019809",15.2491191706091,0.263483642784936,0.301987115896108,0.872499616425959,0.382935877326753,0.434809349695905
"FBgn0019830",2513.1284336735,-0.799822617749199,0.0551588507796657,-14.5003495621061,1.20534496252829e-47,6.44194967956333e-47
"FBgn0019886",3051.50349117312,-0.140210029577329,0.0341361952751288,-4.1073713238184,4.00187591394578e-05,7.06825646161954e-05
"FBgn0019890",1196.78979143644,0.395982938123445,0.0400572902174417,9.88541501369521,4.81582150016727e-23,1.64259343258337e-22
"FBgn0019925",4185.74157565065,-1.31328204648628,0.0297218343287327,-44.1857670008175,0,0
"FBgn0019928",2.06969669078919,0.348263931839591,0.780433401545021,0.446244267800603,0.655420809374212,0.69985193476254
"FBgn0019929",5.16520007482793,4.73582803095722,0.894736257636157,5.29298772743268,1.20333998792776e-07,2.46871903094948e-07
"FBgn0019932",209.945784843865,0.0202347798925573,0.0956502492839257,0.211549682766565,0.832458368079031,0.857095810475197
"FBgn0019936",21819.3869112357,0.00867137444862714,0.0267422972308208,0.324256901857828,0.745743545707754,0.782013643261363
"FBgn0019938",2928.5972765909,0.97208371137959,0.0349979743654625,27.775427835586,8.59374786932694e-170,1.39230992265767e-168
"FBgn0019940",34.3499953819538,2.07398812050548,0.217612371289091,9.53065355714656,1.56296123268791e-21,5.13783864925031e-21
"FBgn0019947",683.834146864094,-0.862047153957063,0.0535670240768103,-16.0928699851044,2.86254426994998e-58,1.7595726051763e-57
"FBgn0019948",1020.352284189,-0.00805714474842111,0.044904140588362,-0.179429884256805,0.857600167896539,0.878277361758592
"FBgn0019949",251.341258969994,-0.115432827234728,0.0752586369274666,-1.53381501376355,0.125075168328619,0.156616703545861
"FBgn0019952",822.000121314829,-0.539713824049902,0.0526453082061076,-10.2518883912107,1.16053707055799e-24,4.11816361614462e-24
"FBgn0019957",6545.60477571217,-0.146786041965111,0.0294648210964512,-4.98173878214352,6.30154627043079e-07,1.24353290852541e-06
"FBgn0019960",4692.80161062246,-0.311512520810199,0.0293818021486984,-10.6022264813324,2.90969224582945e-26,1.06619773053156e-25
"FBgn0019968",2094.90855513523,0.445065305515376,0.0335066529715246,13.2828935761985,2.90930676700085e-40,1.37362398187164e-39
"FBgn0019972",213.525269222503,-0.192004626989222,0.0802586611674196,-2.39232282468181,0.0167421092286867,0.0235983421280805
"FBgn0019982",1660.01758694808,0.526554831481288,0.0395454084618387,13.3151951632871,1.88878250131424e-40,8.94765344503124e-40
"FBgn0019985",75.9322904691166,0.761189391553308,0.146899447758423,5.18170356096294,2.19868458017707e-07,4.45034478382797e-07
"FBgn0019990",585.697670522504,0.0382831134374871,0.0513918376678636,0.744925948842385,0.456316487270913,0.508907983296236
"FBgn0020018",551.745943420153,-0.462018618973792,0.0539146161308728,-8.56945021832826,1.03980258576242e-17,3.08863308672908e-17
"FBgn0020224",348.523525258308,0.101558093763972,0.0639902844527565,1.58708614334964,0.112493135768232,0.14186418911904
"FBgn0020235",17886.9602969071,-0.0905582323043186,0.0390133880522093,-2.32120912398405,0.0202755599974718,0.0282661494691245
"FBgn0020236",9040.35292511761,-0.946497601737175,0.0245710203863287,-38.5208911496328,0,0
"FBgn0020238",10343.5817043899,-0.261724963987501,0.0216653988507808,-12.0803205973782,1.34195474283592e-33,5.66819692309205e-33
"FBgn0020240",2051.91815556009,0.54185131217017,0.0391165498185948,13.8522266069742,1.2332900222288e-43,6.18882395668001e-43
"FBgn0020245",477.899065501151,0.166313912087292,0.0589445000755409,2.82153401715429,0.00477945683289498,0.00714053747093425
"FBgn0020248",18.3256696349448,0.772884702787369,0.273958754617725,2.82117176312118,0.00478485758560554,0.00714672328175325
"FBgn0020249",1677.80539045477,0.231470762057281,0.0342992842717347,6.74855953912809,1.49320125836045e-11,3.61923391131991e-11
"FBgn0020251",555.858182573666,0.213433520412128,0.0553064959099353,3.85910401482851,0.000113803496307574,0.000195020467153853
"FBgn0020255",9230.41764372393,-0.0895194644719296,0.023893678635674,-3.74657522756979,0.000179265260751925,0.000303078014637386
"FBgn0020257",500.759731714125,1.2692068068853,0.0596468780339286,21.2786796010237,1.78910062201378e-100,1.72829558383801e-99
"FBgn0020258",155.325144770554,0.696194045500377,0.100858400622997,6.90268774043635,5.10277160964384e-12,1.25860227979493e-11
"FBgn0020261",1303.26923101117,0.425162831020124,0.0504981825744838,8.41936896229914,3.7851756422346e-17,1.10297217262545e-16
"FBgn0020269",721.568049808968,1.12779987071838,0.0590639561952241,19.0945534869127,2.80243154898562e-81,2.24610432487957e-80
"FBgn0020270",512.207115888439,0.0916603345918345,0.0548727276190959,1.67041695517859,0.0948368973482321,0.120942904849466
"FBgn0020272",215.474347531272,0.308992561612511,0.0816834944661562,3.78280292281736,0.000155072193670055,0.000263077598864936
"FBgn0020278",740.402640936929,0.0327743286355509,0.0467230176662433,0.701460014198308,0.48301598018816,0.534986888059149
"FBgn0020279",6853.41732391881,0.272773742500758,0.0427188466564063,6.38532553780573,1.71033233479321e-10,4.00596427279838e-10
"FBgn0020294",867.62781184368,0.396200445576443,0.0503046090017195,7.87602673868114,3.37955944957139e-15,9.28703264298258e-15
"FBgn0020299",691.239983876798,-0.137156461502353,0.0595037580641996,-2.3050050276551,0.0211662918397837,0.0294463831887864
"FBgn0020300",261.654543797909,-2.13092784438151,0.0944049482620755,-22.5722049914787,8.12895705870861e-113,8.77169381568167e-112
"FBgn0020303",510.791113256389,1.19347502588851,0.0646281063743693,18.4668110028647,3.81994156564374e-76,2.89585276042551e-75
"FBgn0020304",593.505738244502,-0.173580268360534,0.0540084788349436,-3.21394477506052,0.00130924851641006,0.00206511647073804
"FBgn0020305",761.085171515305,0.875257033390838,0.0509828742430854,17.1676675037509,4.6368189825796e-66,3.15643241785326e-65
"FBgn0020306",433.384139220089,0.4569675783409,0.0614134185785767,7.44084255391552,1.00045129662879e-13,2.62035061317948e-13
"FBgn0020307",632.358542397782,0.723892233233018,0.0555906174420646,13.0218419320031,9.19263590475105e-39,4.22592962285292e-38
"FBgn0020309",2641.62541338762,0.86089432522392,0.0376833141982948,22.8455045300362,1.61978665321891e-115,1.79044838539529e-114
"FBgn0020312",862.411368667086,0.493578283073789,0.0446066677093725,11.0651234091194,1.85207760972887e-28,7.11049836558401e-28
"FBgn0020367",35199.7990656174,0.368161493254695,0.0164799423820443,22.3399745411625,1.51129394796259e-110,1.59437996872965e-109
"FBgn0020368",1834.1400422711,1.05269734045987,0.0362374735942839,29.0499650236633,1.54036307268821e-185,2.82674071316456e-184
"FBgn0020369",2012.34018224812,-0.917691182825497,0.035031089311732,-26.1964786381382,2.91460486729022e-151,4.21613951529827e-150
"FBgn0020370",2752.96119228509,-0.428676709415631,0.0296658552558377,-14.4501719474706,2.50060818465612e-47,1.32893146308271e-46
"FBgn0020372",642.477760304485,0.900535395944426,0.0504284974417351,17.8576686125717,2.5194521512433e-71,1.80842448400318e-70
"FBgn0020376",9.77828576466696,0.0185339669123735,0.353791834573238,0.0523866440691887,0.958220615993388,0.965113677262967
"FBgn0020377",2.05161251787585,-0.40639270659125,0.867145292238172,-0.468655841447651,0.639315655639692,0.68516536927105
"FBgn0020378",133.161189778988,1.33860697815469,0.116765627187027,11.4640499126563,1.99941740621277e-30,7.99273627206873e-30
"FBgn0020379",235.621302044843,1.23394392791708,0.0836040451269303,14.7593806740292,2.67728010423123e-49,1.46539737751382e-48
"FBgn0020381",497.856534481526,0.102548949826878,0.0574213637431952,1.78590237399282,0.0741150665412439,0.0960725762537715
"FBgn0020385",5483.11634003724,0.155084551039805,0.0254459779840587,6.09465869761272,1.09671185988166e-09,2.48160598621666e-09
"FBgn0020386",970.839677894156,0.301225511288201,0.0509805594644843,5.90863486890628,3.44954333727538e-09,7.61706989642526e-09
"FBgn0020388",453.681417308798,0.00665241467425056,0.0611563446382502,0.108777179434132,0.913379224568351,0.927528096868702
"FBgn0020389",1952.97725502667,-1.04667867609933,0.0495241053709461,-21.1347316273457,3.81350333425569e-99,3.64355023705087e-98
"FBgn0020391",275.900440697609,1.14427416589674,0.080751441801058,14.1703248929699,1.39851991016068e-45,7.23898416299966e-45
"FBgn0020392",1737.00687033075,-0.5432056645624,0.0404636916603346,-13.4245206572412,4.34385929320752e-41,2.08215165867568e-40
"FBgn0020399",1.39649136000158,1.12610094005576,1.01101670076553,1.11383020597295,0.265352035835329,0.312660513081399
"FBgn0020407",138.85800708123,-0.0264300836238589,0.0988889214106714,-0.26727042065813,0.789260959504333,0.819314282996672
"FBgn0020412",961.590257079827,-0.389394399850478,0.0481910443748587,-8.08022330500946,6.46482822948958e-16,1.81839327754567e-15
"FBgn0020414",1635.18935591466,-0.496396366789169,0.0367976244448281,-13.4899025216541,1.79337502070882e-41,8.63271057294514e-41
"FBgn0020415",2247.70879379123,0.247166903608329,0.0341961578049332,7.22791446390717,4.90467462607828e-13,1.25448612842476e-12
"FBgn0020416",658.162562957665,0.305128431325642,0.0596719536839706,5.11343122669717,3.16358967715729e-07,6.35688705326734e-07
"FBgn0020429",98.7699343420963,0.270661967114287,0.12521896867277,2.16150931430843,0.0306560182404578,0.0418929874521065
"FBgn0020439",1414.14178633998,-0.0150646750762381,0.0693025825796624,-0.217375377878904,0.827915818050106,0.853038365813232
"FBgn0020440",603.434204651042,0.0417547520989495,0.0577512975029418,0.723009766089197,0.469673884219009,0.522417763919947
"FBgn0020443",5995.43565809549,-0.15443194439005,0.0230341068135889,-6.70449024309219,2.02110657767455e-11,4.87896332426715e-11
"FBgn0020445",449.356897340278,-0.136846559252074,0.0576994918531616,-2.37171168855927,0.0177059008101216,0.0248826048435674
"FBgn0020493",560.195255853624,0.484284419423192,0.0549749971293382,8.80917589288506,1.26069236784791e-18,3.84548470784378e-18
"FBgn0020496",2334.40977185477,0.107384120489914,0.0471775172256893,2.27617150720768,0.0228357465571633,0.0316601713575537
"FBgn0020497",2011.10080087079,-0.265702764273187,0.0471524060064571,-5.63497786808167,1.75080820515946e-08,3.7421628071454e-08
"FBgn0020503",839.552712099392,-0.199896671307158,0.0448408650704265,-4.45791291031524,8.27615112986126e-06,1.52990757887134e-05
"FBgn0020506",361.894841924081,2.06993602175104,0.0717165573158733,28.8627354577838,3.50707888187059e-183,6.3032934388739e-182
"FBgn0020508",13039.5153260925,-1.59760147340826,0.027644376812192,-57.791191469495,0,0
"FBgn0020510",793.561240585697,0.34087230296272,0.0543829084127001,6.2680042850212,3.65704722749699e-10,8.43493443299643e-10
"FBgn0020513",1485.71926098094,1.07421799746883,0.0378796663711152,28.358697432667,6.53868903548384e-177,1.12356473259731e-175
"FBgn0020521",419.09245477944,-0.0383873810371241,0.0610649728113768,-0.628631755158536,0.529590165906204,0.580915182468543
"FBgn0020545",2105.79672333363,0.059617634957809,0.0490693967409765,1.21496572033509,0.22437916595407,0.26834167679902
"FBgn0020611",8371.14503203119,0.154578663648176,0.0258064486196585,5.98992391112752,2.09939233943274e-09,4.68592964406744e-09
"FBgn0020616",392.68167321473,-0.0220461276000716,0.0634351037614095,-0.347538291779122,0.728186956389607,0.766580179375711
"FBgn0020617",294.07486151548,1.57009656101835,0.0738773593687042,21.2527433903311,3.10955401533463e-100,2.99621513066356e-99
"FBgn0020618",61460.4409749306,0.17007527719657,0.0394944328301059,4.30631015586898,1.66000265434317e-05,3.00421204838203e-05
"FBgn0020620",395.089108511283,0.0507427671966682,0.0616991515948111,0.822422446420408,0.410836508584121,0.463196823128792
"FBgn0020621",588.785476152706,-0.268446406320859,0.0508363172282305,-5.28060294209874,1.28759455722667e-07,2.6363260287972e-07
"FBgn0020622",745.182773217548,0.204460771041305,0.0492103642971439,4.15483148644709,3.25527365680511e-05,5.78290390692775e-05
"FBgn0020623",1196.34449091606,0.81524662734954,0.042251686027929,19.2950081757838,5.91556180462966e-83,4.82650262059748e-82
"FBgn0020626",2430.31116774686,-0.34618918208007,0.0445965669426701,-7.76268681230786,8.31487641040411e-15,2.25920012866299e-14
"FBgn0020633",650.539305882441,-0.106856846703347,0.0511698052017634,-2.08827933352508,0.0367726445720675,0.0496888552474464
"FBgn0020637",5414.81319000108,2.06691319448987,0.0491019478947289,42.0943217756082,0,0
"FBgn0020638",783.023553677787,0.12266345016517,0.0741927350720157,1.65330810417093,0.0982681744778626,0.125023487407835
"FBgn0020639",1256.87128367887,-2.79973222748238,0.050530898975532,-55.4063411545095,0,0
"FBgn0020640",28.2645185266935,-2.82552706840343,0.306965184254926,-9.20471510559617,3.42578772208762e-20,1.08706934964174e-19
"FBgn0020641",463.09700901687,-5.46246206093671,0.161408969431898,-33.8423699758608,4.69960940024945e-251,1.19235503821541e-249
"FBgn0020642",1462.23287227561,2.20758275709499,0.0430894256035164,51.2325872572048,0,0
"FBgn0020645",106.224232188744,3.35628514527607,0.167674680095765,20.0166485682821,3.94373071274907e-89,3.44840786532669e-88
"FBgn0020647",895.50823984867,0.579045497860286,0.0461023003395204,12.5600131359152,3.50274611384431e-36,1.542105732807e-35
"FBgn0020653",10778.6362086748,-0.104985246145917,0.0433961205717439,-2.41923113777767,0.0155533537853998,0.0220020687639042
"FBgn0020655",1688.36325802198,-0.631810986586293,0.0370519058234722,-17.0520509686183,3.37480670302955e-65,2.26070187944821e-64
"FBgn0020660",416.046793831785,-0.679639708372732,0.0793662007785048,-8.56333932714596,1.09644628554686e-17,3.25262812565707e-17
"FBgn0020756",463.139596786494,-0.0382242674499379,0.0578282306441163,-0.660996662429045,0.508614453965146,0.560127842534348
"FBgn0020762",1011.40963394844,0.666639072753973,0.0429294976638519,15.528694930789,2.21848852754877e-54,1.29823933905731e-53
"FBgn0020764",1715.04432343529,0.220133567752257,0.041567448152461,5.29581625855048,1.18485933097909e-07,2.43300555361829e-07
"FBgn0020765",2.1161166462739,3.07665342281235,0.93171209644001,3.30215034726712,0.000959466270547862,0.00153205256047021
"FBgn0020766",969.913562052696,-0.244437754238759,0.0413079227865605,-5.91745451597208,3.26962237629816e-09,7.22822365879092e-09
"FBgn0020767",1140.89054286799,0.620854482803097,0.0461737528679188,13.446047683823,3.247730602318e-41,1.55871827172613e-40
"FBgn0020880",607.418473695484,-0.287423647909279,0.0553847109537988,-5.18958468789417,2.10763631835252e-07,4.26910224797926e-07
"FBgn0020887",897.060070483654,0.250122353342978,0.0457399670554576,5.46835447082234,4.54232787900443e-08,9.5220962062457e-08
"FBgn0020906",53450.0397641162,0.0246423966700256,0.0614516425869384,0.40100468649252,0.688416673504774,0.729384668742306
"FBgn0020907",622.072877246179,-0.707780327399035,0.0597188688112897,-11.8518709662034,2.10439187651362e-32,8.68482833753309e-32
"FBgn0020908",2.48766405271171,-3.91080580916186,1.22681514571353,-3.18777105322357,0.00143374009104726,0.00224959136311109
"FBgn0020909",578.649856733251,0.848064320421126,0.0590559971137486,14.360342079868,9.17730447381877e-47,4.81627996471905e-46
"FBgn0020910",21372.24836283,0.264174998939284,0.0587918053004494,4.49339831613003,7.00954989921752e-06,1.30085592222265e-05
"FBgn0020912",426.62099778,0.802924287956412,0.0665966134149667,12.0565333097849,1.79166850462003e-33,7.53963358474797e-33
"FBgn0020930",457.435891667382,-0.19169413883045,0.0649063240504305,-2.95339693989616,0.00314297535268117,0.00478064424285906
"FBgn0021742",266.371451906506,-4.45325852494289,0.153945470850452,-28.9275059561117,5.38480422155411e-184,9.72955741989215e-183
"FBgn0021750",459.960093477825,-0.285842076725662,0.0578453738551038,-4.9414855100023,7.75295792791493e-07,1.52411675958543e-06
"FBgn0021760",1934.69071608369,0.0573143802505584,0.0314213336991829,1.82405943679115,0.0681430870293656,0.0887879997702247
"FBgn0021761",1000.97165574232,0.0560156660893657,0.0473818431379043,1.18221796324665,0.237119226815772,0.282416420008156
"FBgn0021764",627.34576137783,0.177907798555311,0.051384792689789,3.46226557007525,0.000535648328422268,0.000871187106358374
"FBgn0021765",6068.13327279599,-0.364753561584587,0.0593260272563754,-6.1482890133249,7.83232228296786e-10,1.78509580006307e-09
"FBgn0021767",160.164170370736,1.28310378451704,0.0965434988541075,13.2904214136263,2.63092291750674e-40,1.24322070031016e-39
"FBgn0021768",674.195223012128,-0.405803694584881,0.0512239553402394,-7.92214681372133,2.33444438891749e-15,6.44629506080187e-15
"FBgn0021776",201.81171448089,-0.0929302966158767,0.0961460368509241,-0.96655358514638,0.333767247149082,0.385228409313835
"FBgn0021795",6484.26379130332,-0.876023096310697,0.0318201936977047,-27.5304136936755,7.59487508361149e-167,1.21314758201743e-165
"FBgn0021796",1755.02304144206,-0.0121574838425059,0.036556461872667,-0.332567300546008,0.739460929981795,0.776358674960521
"FBgn0021800",220.82062976975,1.11610733573778,0.0824474667576694,13.5371937990316,9.43238743027429e-42,4.57148315584362e-41
"FBgn0021814",475.922747539787,-0.0647993119275196,0.0553370504094917,-1.17099323957471,0.241601494558066,0.287312988766635
"FBgn0021818",710.71324203254,0.376384599194579,0.0469539562117917,8.01603591179513,1.09212587102318e-15,3.04319398114837e-15
"FBgn0021825",1142.4472708473,-0.338082519401151,0.0425218040543265,-7.95080375633197,1.85305288216439e-15,5.13449126230792e-15
"FBgn0021847",632.242594908822,0.233746299641728,0.0502034308659831,4.65598258146356,3.22439195693357e-06,6.09463819726394e-06
"FBgn0021856",646.260782080548,-0.252809054180286,0.0522000524175737,-4.84308046585743,1.27841485724447e-06,2.47837656342043e-06
"FBgn0021872",8786.95774289154,-0.0251039259970093,0.0283883375372762,-0.884304195835556,0.376532023890738,0.428352862167204
"FBgn0021873",827.12656861984,0.568071446826217,0.0451434704534893,12.5836902019195,2.59613155682333e-36,1.14518584153767e-35
"FBgn0021874",1098.32190726945,1.0342193289084,0.0401372047193442,25.7670990329318,2.07370521931968e-146,2.90344332003759e-145
"FBgn0021875",312.135111405616,0.606585761314209,0.073647635986443,8.2363235858089,1.77583222024725e-16,5.06786945390642e-16
"FBgn0021895",1158.62668596328,-0.431160574595337,0.042312669083638,-10.1898694630461,2.20059495702287e-24,7.74819851213796e-24
"FBgn0021906",8564.8030744341,0.0122305590014253,0.0611493599790314,0.200011234878326,0.841471794497492,0.864805765418763
"FBgn0021944",770.161537769742,-1.65463073345536,0.0597001277111243,-27.7156983894868,4.51689210935941e-169,7.29716145473577e-168
"FBgn0021953",1433.18094620992,-0.0304456916376638,0.0364468274209673,-0.835345455065558,0.403523231269922,0.456393559196814
"FBgn0021967",4477.00427026214,0.0374041426739189,0.0375782891005269,0.995365770215294,0.319558400305499,0.370109458523761
"FBgn0021979",1015.60887640591,-0.268675760631228,0.0501939077919656,-5.35275638917746,8.66244363178641e-08,1.79271483992864e-07
"FBgn0021995",1870.70029993585,0.882790831846554,0.0320866409057306,27.5127220216089,1.23668237760257e-166,1.9670708056649e-165
"FBgn0022023",7205.76021261618,0.115434875592068,0.0255402180082206,4.51972945395036,6.19187068580879e-06,1.15231384062615e-05
"FBgn0022027",379.030066794361,0.0509473761542143,0.0685232478740537,0.74350498166485,0.457176006597264,0.509816429775769
"FBgn0022029",788.16834797417,0.520361196860844,0.0454197672554876,11.4567120948418,2.17620146093153e-30,8.69637095434265e-30
"FBgn0022063",60.6711881495378,-0.0775227461279993,0.164256380333343,-0.471961856036728,0.636954015154547,0.682833489542274
"FBgn0022069",2267.24111873758,0.753158371846168,0.0319261410907245,23.5906484816288,4.8075515801349e-123,5.62087035776391e-122
"FBgn0022070",774.837283635741,0.881861351907506,0.0488397162235895,18.0562341490749,7.04691231764513e-73,5.15606661899441e-72
"FBgn0022085",203.475793758589,0.0164769359089574,0.082684234673091,0.199275423835055,0.842047302565561,0.865318816454877
"FBgn0022097",7411.13640627517,0.229818237676998,0.0255208255277253,9.00512553668486,2.15419214902613e-19,6.71172889068828e-19
"FBgn0022131",821.45255592023,0.392727813328297,0.044863671338388,8.7538046176853,2.06278087979096e-18,6.25006624571446e-18
